ID	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
GSM437269	0.0286482070971194	0.00805657198933745	0.12269313523204	0.0824694055619365	0.0894581240687009	0.0056515077097864	5.80618069844094e-10	0.663023047760461
GSM437270	0.0295083642154461	0.0088525307449001	0.14281692826762	0.0778896937631712	0.100480762736672	0.00760438138808959	3.62227458147127e-10	0.632847338521874
GSM437271	0.0303199392421744	0.00778784862088954	0.14102599102178	0.0815546334182515	0.0873840814377711	0.00644091056226645	2.78571478427291e-10	0.645486595418296
GSM437272	0.031392057748134	0.00883399655976701	0.148856661298165	0.0788764017244355	0.0977265173551369	0.00691189874845456	2.19875007735799e-11	0.627402466543919
GSM437273	0.0290451352390418	0.00780433288967366	0.133241554212757	0.0815714742304158	0.0895341112116116	0.00618212244215821	2.83695778294399e-09	0.652621266937385
GSM437274	0.0299520243677919	0.00816676407257714	0.132325909543198	0.0781382612035639	0.09418795428316	0.00621874441392736	1.07357384043816e-09	0.651010341042208
GSM437275	0.0304870249937852	0.00718680564623333	0.130936139600848	0.0779226972115355	0.0874034604784169	0.00581806628251341	1.09040207997e-09	0.660245804696265
GSM437276	0.0295588213059685	0.00881775626628491	0.138115006002287	0.0772245466034657	0.0976058320779019	0.00636171521908051	5.52477687116594e-11	0.642316322469764
GSM437277	0.0297151174189614	0.00807121361889353	0.131000505065945	0.0765300709757831	0.0885722279846112	0.00602716004373447	1.59234227194132e-09	0.660083703299729
GSM437278	0.0297068392517679	0.008445741038421	0.140733266941828	0.076955564336227	0.0928707698172239	0.00670329412886515	5.1947088236011e-10	0.644584523966196
GSM437279	0.0306907929452046	0.00869006111400884	0.128939895419923	0.0778144788037015	0.0902698342117346	0.0060548168293523	2.26317798375327e-11	0.657540120653443
GSM437280	0.0289455619559339	0.00871153813351813	0.134401577748819	0.0765531964102904	0.0941679581588831	0.00675532235448666	2.82827350536328e-10	0.650464844955242
GSM437281	0.029410672492605	0.0080280972275338	0.130835887557335	0.077279592129059	0.0931169747243603	0.00594936271521375	1.09172650610854e-10	0.655379413044721
GSM437282	0.0320377694634923	0.00771611698283212	0.124695973526473	0.0798750550858044	0.0970464320827172	0.00591709598007302	4.82418229055546e-08	0.652711508636785
GSM437283	0.0327181052213021	0.00741266650472701	0.132176809754399	0.0815626000965481	0.0911148587770897	0.0064977075104729	1.89804437085868e-09	0.648517250237417
GSM437284	0.0296971612764677	0.0087520188073097	0.138802102085379	0.0819297763057657	0.0947241262384983	0.00675258827529992	4.4536498594444e-11	0.639342226966744
GSM437285	0.0315941553424157	0.00713072879881896	0.127503427848854	0.080108065018683	0.0919371554409121	0.0057215357292494	4.11232920034293e-10	0.656004931409834
GSM437286	0.0286623644575536	0.00750386796872432	0.123001679272875	0.0774720235141	0.0923771329279633	0.00598161720536008	1.5995048490268e-09	0.665001313053919
GSM437287	0.0292033306452579	0.00727281357482786	0.127962018418481	0.0804793818312256	0.0888180350532962	0.00548616092483278	6.29229889103104e-09	0.660778253259779
GSM437288	0.0313860974745151	0.00790055631572281	0.132529352272779	0.0804922303601832	0.0903850269361045	0.00586492111225199	4.72158184278888e-10	0.651441815056285
GSM437289	0.0290481746047066	0.00771354977808675	0.129970573295239	0.0801366355885005	0.0876523578615403	0.00573624924203446	6.08265108913763e-10	0.659742459021627
GSM437290	0.0290069006533307	0.00722839014302098	0.125492765091718	0.0809075617882163	0.0892406633166405	0.0053353301754956	4.38914901890625e-10	0.662788388392663
GSM437291	0.0312862040522903	0.00743683702822506	0.132585443297792	0.0800096854826323	0.0912246014544423	0.00584986732781337	6.36161702196764e-11	0.651607361293188
GSM437292	0.0294786456489173	0.00757190991241126	0.127788167989703	0.0788409373012832	0.0899411627004383	0.0057548482043134	8.04386136338172e-11	0.660624328162495
GSM437293	0.0304972056333584	0.00860811729055527	0.13015458433866	0.0798874262275344	0.0929219030201502	0.00600425154052052	1.14947474770015e-11	0.651926511937727
GSM437294	0.0293786001507524	0.00770146162792416	0.139581811044053	0.0802869841957629	0.0894769309795131	0.00683526857606356	2.76869915925638e-09	0.646738940657232
GSM437295	0.0330369678270989	0.00781462907303167	0.135189453826717	0.0781774166566857	0.0893829101487732	0.0058684593969068	9.20529411861097e-10	0.650530162150258
GSM437296	0.0310485426762028	0.00813352186808783	0.129930799939542	0.0820076027664896	0.0906545067567018	0.00575700794632512	4.42911251525595e-09	0.652468013617538
GSM437297	0.029363156327555	0.00796939567092825	0.148452454107058	0.088719820651162	0.0937351591188224	0.00710937488722444	1.88919059259317e-08	0.624650620345344
GSM437298	0.0293463474995819	0.00699994204620997	0.122140288844638	0.0799601815870363	0.0879552315727233	0.0052668003610097	2.07108143346863e-10	0.668331207881692
GSM437299	0.0316067312023122	0.0079941428330792	0.142071899223821	0.0795479204009336	0.0909250264994673	0.0066958880676638	1.86563600231827e-10	0.64115839158616
GSM437300	0.0301561808290198	0.00804959726068164	0.134603159464605	0.0778820564433449	0.0904393494435197	0.0062206198446089	1.99425612936268e-10	0.652649036514794
GSM437301	0.0318720354995267	0.0093707187759667	0.136383271756987	0.079717448073881	0.0949330335809329	0.00692806350668303	7.61979323978802e-10	0.640795428044043
GSM437302	0.0294045924635823	0.00768850891451754	0.131103711689894	0.0778220486983814	0.0897722790509149	0.00635712700689979	3.59502711316145e-11	0.65785173213986
GSM437303	0.0314087879157859	0.00757668533785917	0.134719712521937	0.0798640197432129	0.0894713227229604	0.00593589228162645	1.69038384145697e-10	0.65102357930758
GSM437304	0.0311909384806688	0.00815140808463148	0.140825370699309	0.0787866720049067	0.094220219987005	0.0069204859872607	1.3405701567363e-09	0.639904903415648
GSM437305	0.0304773282412999	0.00860920704448279	0.133108294115613	0.0771425671251274	0.0973003439151171	0.00678178040400114	1.80963947500286e-10	0.646580478973394
GSM437306	0.0328121137888065	0.00932602144389371	0.154780149858604	0.0792992478098223	0.0972860118771647	0.00739061023346034	3.06744549941672e-11	0.619105844957574
GSM437307	0.0305309610920696	0.00838393015122152	0.136955235644521	0.0838948774597749	0.089784109868652	0.00748810927550191	1.95306059690085e-10	0.642962776312953
GSM437308	0.0293790592718698	0.00856871321520024	0.129443616690458	0.079893728060637	0.0918392143938697	0.00659148182628419	4.62955894476394e-10	0.654284186078725
GSM437309	0.0336035948052618	0.00768947625341156	0.140272343642146	0.0809857034688506	0.0905820176296692	0.00608996692689284	1.70989845688512e-10	0.640776897102778
GSM437310	0.029748086893023	0.00729338205635398	0.121530012213344	0.0793585757590674	0.0901251950915372	0.00534656571209255	1.56109938365883e-11	0.666598182258971
GSM437311	0.030213238634967	0.00768551517968359	0.120696492761944	0.0796305127491239	0.0955934304852533	0.00567906806958692	4.16029180144543e-11	0.660501742077838
GSM437312	0.0303369378143175	0.00690173893322608	0.130124810151656	0.0788057419019961	0.0875594584659687	0.00563886828181049	3.59543413103608e-11	0.660632444415071
GSM437313	0.0298093144141347	0.00790902142555038	0.137220153645743	0.0820576114408789	0.089988121767907	0.00690084886472986	1.01052753271895e-10	0.646114928340003
GSM437314	0.0301442210064381	0.00813526326536941	0.136074821534622	0.0801500350931239	0.0920045122410288	0.00727333352976472	1.28186721889e-10	0.646217813201467
GSM437315	0.0312877972540472	0.00981655789628169	0.147124401917171	0.0777173878598536	0.098058082792333	0.00792259636028124	7.69823343913585e-13	0.628073175919262
GSM437316	0.0318371878456399	0.00842093162277083	0.13569545352572	0.0823502765105349	0.0925300819462876	0.00583781299493486	7.58899671101177e-11	0.643328255478222
GSM437317	0.0330628457367737	0.00836378606456603	0.135939282666674	0.0788078331728782	0.0940226937673159	0.00680309149974897	3.78241521400918e-10	0.643000466713801
GSM437318	0.0295509979488226	0.00860387066100442	0.133754370427628	0.0802390102413236	0.0934374870556447	0.00701961440962435	3.15594883561683e-11	0.647394649224393
GSM437319	0.0309354128211464	0.00844974426028338	0.137873059213009	0.0774212488255288	0.0920282916192999	0.00670850033524957	6.76320743910139e-09	0.646583736162276
GSM437320	0.0300018730286193	0.00754710739713646	0.139562374723517	0.0811627758849933	0.0967017078088716	0.00639207349961739	1.57465675653187e-09	0.638632086082589
GSM437321	0.0326914944015912	0.00721436206749621	0.141770721230055	0.0779546336529833	0.0877951690511789	0.00685526197995	8.74479151204734e-10	0.645718356742266
GSM437322	0.0307770121160031	0.0076270713926989	0.132737654179176	0.0774498644160329	0.0906466677551203	0.00649414258429586	3.77064589526702e-10	0.654267587179609
GSM437323	0.0316603506238447	0.00817454472335091	0.128429835306832	0.0775621774085553	0.0915863982016805	0.00615175726941253	3.11301386252537e-10	0.656434936155023
GSM437324	0.0306470722580107	0.00769788476543463	0.130379205369265	0.0803454559145903	0.0909810350916041	0.00612425146694843	4.25058451317645e-11	0.653825095091641
GSM472192	0.0309695886950977	0.00696798548727189	0.132345602094173	0.0787145384734786	0.0899952268121723	0.0060049302710743	1.42068308186645e-10	0.655002128024664
GSM472193	0.0306000354665879	0.00710200275764113	0.132641934707211	0.0778448487385692	0.089119041889962	0.00589821161530932	6.11935926349965e-11	0.656793924763526
GSM472194	0.0310630131458533	0.00711342930049932	0.135304362745538	0.0781357723611237	0.0906560225917682	0.00643966294398282	1.56441157386912e-09	0.651287735346823
GSM472195	0.031922720304268	0.00745680875279888	0.136136326146597	0.0810754043964251	0.0929628303721872	0.00596685364566244	2.57095175838775e-10	0.644479056124966
GSM472196	0.0316168718347047	0.00713198183699023	0.136745961477662	0.0768873233544855	0.089534841830063	0.0061835183032824	3.35036154702885e-10	0.651899501027776
GSM472197	0.0293546281208386	0.00773954368352522	0.127113023647224	0.079440243167978	0.0897619556956465	0.00584018564551912	1.61075278340417e-10	0.660750419878193
